web-scraper-order,web-scraper-start-url,headline,headline-href,datetime,body
"1681220759-227","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Medicinal cannabis was legalised in November 2016, but"
"1681220759-228","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Caroline told nine.com.au"
"1681220759-229","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","She said it was ""too hard"" for doctors to navigate the Special Access Scheme (SAS) laid out by the Therapeutic Goods Administration (TGA)."
"1681220759-230","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""The SAS scheme is unworkable from a realistic point of view,"" Caroline said."
"1681220759-231","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","For each individual patient, a GP needs to submit a written application to the TGA. If approved, the doctor must then arrange an imported supply of approved medicinal cannabis products to a pharmacy."
"1681220759-232","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""That process involves jumping through many state and federal hoops,"" Caroline said.  She claimed most GPs, already under extreme time constraints, won't even look at medicinal cannabis because of the red tape."
"1681220759-233","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""It concerns me that I can write a script for an opioid, and I can write a script for dexamphetamine for people with ADHD. I can write scripts for substances that have great capacity for harm and which need to be used in a very careful way."
"1681220759-234","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""And yet here is another option for pain and palliative care, epilepsy and all these other carious conditions ... but I can't write a script for that. It seems to be illogical."
"1681220759-235","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""All the pain medicines I prescribe carry the potential for significant harm, and all have a sting in their tail."""
"1681220759-236","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Caroline claimed GPs have been given little guidance or information from key bodies, such as Australian Medical Association (AMA) and the Royal Australian College of General Practitioners (RACGP), on how medicinal cannabis could be of benefit to patients or the SAS process."
"1681220759-237","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","State and federal government needed to make some ""courageous"" decisions to"
"1681220759-238","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","An editorial published this week in the"
"1681220759-239","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","It stated the usual regulatory processes designed to protect patients from potential serious harms caused by medicinal cannabinoids must be adhered to."
"1681220759-240","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","South Australian GP Caroline said peak Australian bodies, such as the AMA and RACGP, have adopted conservative positions on medicinal cannabis."
"1681220759-241","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""To say there are not enough trials is not true. There is a vast amount of medical evidence around the world,"" she said."
"1681220759-242","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","International trials have found medicinal cannabis can help those suffering from chemotherapy-induced nausea, epilepsy, MS and Parkinson's disease."
"1681220759-243","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","A recent trial published in"
"1681220759-244","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","AMA Vice President Dr Tony Bartone said the under-fire SAS scheme was necessarily ""rigorous"", as it had never been designed to be an off-the-shelf solution for a drug that required further investigation."
"1681220759-245","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""We need to balance public good with the protection and safety of society as a whole,"" Dr Bartone said."
"1681220759-246","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""We are talking about a very serious compound with serious potential side effects."""
"1681220759-247","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","He said the TGA had done an ""incredible job"" balancing patient access and regulation while waiting on clinical trials to produce documented evidence of the drug’s efficacy."
"1681220759-248","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","However, NSW Upper House Opposition leader and Labor shadow resources minister Adam Searle, whose father used medicinal cannabis while battling terminal cancer, said access to the drugs needs to be improved immediately."
"1681220759-249","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""The access system is too cumbersome, time-consuming and full of red tape,"" Searle told"
"1681220759-250","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""What that means is you have tens of thousands of people readily having to access supply through the black market, putting themselves at risk of criminal conviction using back-street dealers where there is no quality control on the product."""
"1681220759-251","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Searle quoted TGA data that showed, since medicinal cannabis was legalised more than two years ago,  only about 350 people in Australia, including about 50 in NSW, have won approval through the SAS."
"1681220759-252","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""Even when you are successful, you have got to import drugs from overseas at great expense,"" Searle said.
Michael Oakley, father of high-profile medicinal cannabis patient Ben, told"
"1681220759-253","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Mr Oakley instead uses"
"1681220759-254","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","NSW Labor last week reintroduced a bill to legalise medicinal cannabis for the terminally ill and people with serious illness."
"1681220759-255","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018",""
"1681220759-256","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Searle said Labor's list of ""serious illnesses"" was practical and could be added to."
"1681220759-257","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","It included severe epilespy, human immunodeficiency virus, Motor Neuron Disease, multiple sclerosis, Stiff Person Sydnrome, adverse side effects of chemotherapy, pain associated with cancer and neuropathic pain."
"1681220759-258","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","Searle said there was a ""fundamental resistance"" by the health authorities in NSW to change the approach on medicinal cannabis."
"1681220759-259","https://www.9news.com.au/medicinal-cannabis","'Cumbersome' medicinal cannabis process 'unworkable'","https://www.9news.com.au/health/cumbersome-medicinal-cannabis-process-only-for-the-wealthy-lucky-few/8421df3d-f870-4a29-98ad-527adebe0d16","12:17pm Feb 22, 2018","""They always cite a lack of clinical research supporting the efficacy of medicinal cannabis, but it ignores the significant body of information and research overseas."
